season,date_aired,run_time,format,monster_name,monster_gender,monster_type,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,year,caught_by,species
2,2012-08-02,23,TV Series,Dreamweaver,Male,Magician,Wizard,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,Fred,Humanoid
2,2012-08-03,23,TV Series,Hodag of Horror,Male,Animal,Beast,Beast,False,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,Scooby,Fantastical
2,2012-08-06,23,TV Series,Junk,Male,Mechanical,Trash,Trash,False,1,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,Fred,Misc
2,2012-08-07,22,TV Series,Graveyard Ghoul,Male,Undead,Ghoul,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2012.0,Unknown,Humanoid
2,2012-08-08,23,TV Series,Dark Lilith,Female,Mythical,Demon,Demon,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2012.0,Not Caught,Mythical
2,2012-08-09,23,TV Series,Hebediah Grim,Male,Undead,Zombie,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,Other,Humanoid
2,2012-08-10,23,TV Series,Fiend,Male,Mythical,Anubis,Human,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,Fred,Humanoid
2,,22,TV Series,"Kriegstaffebot,Ghost of Abigail Gluck","Male,Female","Mechanical,Ghost","Soldier,Ghost",Human,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Not Caught,Humanoid
2,,22,TV Series,"Kriegstaffebot,Ghost of Abigail Gluck","Male,Female","Mechanical,Ghost","Soldier,Ghost",Robot,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Not Caught,Object
2,2012-08-14,23,TV Series,Scarebear,Male,Animal,Mutant,Bear,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,Unknown,Animal
2,2012-08-15,22,TV Series,Krampus,Male,Mythical,Beast,Krampus,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,Not Caught,Humanoid
2,2012-08-16,22,TV Series,Dragon,Male,Mechanical,Dragon,Dragon,False,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2012.0,Fred,Fantastical
2,2012-08-17,22,TV Series,Mummy of Friar Serra,Male,Undead,Mummy,Human,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012.0,Fred,Humanoid
Special,2012-10-16,23,TV Series,Sinister Snowman,Male,Possessed Object,Snow-Man,Snow-Man,False,1,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2012.0,Scooby,Fantastical
2,,22,TV Series,"Grey Alien,Reptiod,Nordic Alien","Male,Male,Female","Extraterrestrial,Animal,Extraterrestrial","Alien,Humanoid,Alien",Reptile,False,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,Fred,Animal
2,,22,TV Series,"Grey Alien,Reptiod,Nordic Alien","Male,Male,Female","Extraterrestrial,Animal,Extraterrestrial","Alien,Humanoid,Alien",Alien,False,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,Fred,Humanoid
2,,22,TV Series,"Skull Cattles,Skull Cattle Queen","Male,Female","Undead,Undead","Skeleton,Skeleton",Bull,False,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Fred,Animal
2,2013-03-26,22,TV Series,"Rude Boy and the Ska-Tastics,Rude Boy and the Ska-Tastics,Rude Boy and the Ska-Tastics,Rude Boy and the Ska-Tastics","Male,Male,Male,Male","Undead,Undead,Undead,Undead","Zombie,Zombie,Zombie,Zombie",Human,False,4,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2013.0,Other,Humanoid
2,2013-03-27,23,TV Series,Gluton Demon,Male,Mythical,Demon,Demon,False,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2013.0,Scooby,Mythical
2,2013-03-28,22,TV Series,Dandy Highwayman,Male,Disguised,Highwayman,Human,False,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,Fred,Humanoid
2,2013-03-29,22,TV Series,"Evil Fred,Evil Daphnie","Male,Female","Disguised,Disguised","Clone,Clone",Human,False,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013.0,Fred,Humanoid
2,2013-04-02,23,TV Series,Monstrous Freak,Male,Animal,Humanoid,Beast,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,Fred,Fantastical
2,2013-04-03,22,TV Series,Priestess,Female,Magician,Shaman,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2013.0,Fred,Humanoid
2,2013-04-04,23,TV Series,Kriegstaffebot,Male,Mechanical,Soldier,Robot,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2013.0,Not Caught,Object
2,,22,TV Series,Evil Entity,Male,Mythical,Evil,Element,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,Unknown,Elemental
2,,22,TV Series,"Evil Entity,Minions","Male,Male","Mythical,Ancient","Evil,Humanoid",Element,True,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,,Scooby,Elemental
2,,22,TV Series,"Evil Entity,Minions","Male,Male","Mythical,Ancient","Evil,Humanoid",Human,True,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,,Scooby,Humanoid
Special,2013-09-10,23,TV Series,Cornfield Clem,Male,Possessed Object,Scarecrow,Scarecrow,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013.0,Fred,Object
Special,2013-09-24,23,TV Series,Mecha Mutt,Male,Mechanical,Robot,Hound,False,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2013.0,Shaggy,Animal
Special,2014-05-13,22,TV Series,Eshu,Male,Animal,Humanoid,Beast,False,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2014.0,Scooby,Fantastical
Special,2015-05-05,22,TV Series,Sea Monster,Male,Possessed Object,Elemental,Water,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2015.0,Fred,Elemental
1,2015-10-05,22,TV Series,Ghost of Elias Kingston,Male,Ghost,Ghost,Human,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,Fred,Humanoid
1,2015-10-06,22,TV Series,Spirit of the Zatari Warrior,Male,Ancient,Spirit,Human,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2015.0,Fred,Humanoid
1,2015-10-07,22,TV Series,"Sea Creature,Sea Creature","Male,Male","Animal,Animal","Humanoid,Humanoid",Sea-Monster,False,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2015.0,Velma,Fantastical
1,2015-10-08,22,TV Series,Gargoyle,Male,Possessed Object,Statue,Gargoyle,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,Fred,Fantastical
1,2015-10-09,22,TV Series,Ghost of Chip Braverton,Male,Ghost,Ghost,Human,False,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,Daphnie,Humanoid
1,2015-10-12,22,TV Series,Sobek,Male,Mythical,Humanoid,Crocodile,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,Fred,Animal
1,2015-10-15,22,TV Series,Crystal Crawler,Male,Animal,Humanoid,Cave-Monster,False,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2015.0,Scooby,Fantastical
1,2015-10-19,22,TV Series,Headless Count,Male,Undead,Headless,Human,False,1,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,Velma,Humanoid
1,2015-10-20,22,TV Series,Ghost of the Prima Donna,Female,Ghost,Ghost,Human,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2015.0,Fred,Humanoid
1,2015-10-21,22,TV Series,Yeti,Male,Animal,Yeti,Yeti,False,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,Velma,Mythical
1,2015-10-22,22,TV Series,Butler 3000,Male,Mechanical,Robot,Robot,False,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2015.0,Daphnie,Object
1,2015-10-23,22,TV Series,Alien,Male,Extraterrestrial,Alien,Alien,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2015.0,Unknown,Humanoid
1,2015-10-28,22,TV Series,Phantom,Male,Ghost,Phantom,Human,False,1,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,Scooby,Humanoid
Special,2015-11-25,22,TV Series,Black Knight,Male,Possessed Object,Suit,Object,False,1,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2015.0,Other,Object
1,2015-12-05,22,TV Series,Pterodactyl,Male,Ancient,Dinosaur,Pterodactyl,False,1,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2015.0,Scooby,Animal
1,2015-12-10,24,TV Series,Ghost of Stealin' Stan,Male,Ghost,Prisoner,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2015.0,Unknown,Humanoid
1,2016-02-13,22,TV Series,Gremlin,Male,Mythical,Gremlin,Gremlin,False,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2016.0,Shaggy,Fantastical
1,2016-02-20,22,TV Series,Sorcerer,Male,Magician,Sorcerer,Human,False,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2016.0,Daphnie,Humanoid
1,2016-02-27,22,TV Series,Swamp Monster,Male,Plant,Humanoid,Swamp-Monster,False,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016.0,Unknown,Fantastical
1,2016-03-05,22,TV Series,Snow Monster,Male,Possessed Object,Snow-Man,Snow-Man,False,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016.0,Daphnie,Fantastical
1,2016-03-12,22,TV Series,Giant,Male,Mythical,Giant,Cyclops,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Fred,Humanoid
1,2016-03-23,22,TV Series,"Scarecrow,Scarecrow","Male,Male","Possessed Object,Possessed Object","Humanoid,Humanoid",Scarecrow,False,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016.0,Fred,Object
1,,22,TV Series,Ghost of the Cliff Bride,Female,Undead,Zombie,Human,False,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Daphnie,Humanoid
1,,22,TV Series,Spirit of El Bandito,Male,Undead,Skeleton,Human,False,1,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Fred,Humanoid
1,,22,TV Series,Madcap the Killer Clown,Male,Disguised,Clown,Human,False,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,Velma,Humanoid
1,,22,TV Series,"Viking Ghosts,Viking Ghosts,Viking Ghosts","Male,Male,Male","Ghost,Ghost,Ghost","Viking,Viking,Viking",Human,False,3,True,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Fred,Humanoid
1,,22,TV Series,Toxic Mutant,Male,Undead,Mutant,Human,False,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Scooby,Humanoid
2,2017-11-14,22,TV Series,Dorsal Foot,Male,Animal,Humanoid,Shark,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2017.0,Fred,Animal
2,,22,TV Series,Werewolf,Male,Animal,Werewolf,Human,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,Fred,Humanoid
2,,22,TV Series,Jester Monster,Male,Disguised,Jester,Human,False,1,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Velma,Humanoid
2,2017-12-21,22,TV Series,Vampire,Male,Undead,Vampire,Human,False,1,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2017.0,Shaggy,Humanoid
2,2017-11-17,22,TV Series,Houndbeast,Male,Animal,Beast,Hound,False,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,Other,Animal
2,,22,TV Series,"Grim Reaper,Mummy,Tengu,Tarasque,Tzitzimitl,Manticore,Haniver,Hemogoblin","Male,Male,Male,Male,Female,Male,Male,Male","Undead,Undead,Mythical,Mythical,Magician,Mythical,Mythical,Mythical","Skeleton,Mummy,Humanoid,Humanoid,Shaman,Beast,Beast,Goblin",Turtle,False,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Fred,Animal
2,,22,TV Series,"Grim Reaper,Mummy,Tengu,Tarasque,Tzitzimitl,Manticore,Haniver,Hemogoblin","Male,Male,Male,Male,Female,Male,Male,Male","Undead,Undead,Mythical,Mythical,Magician,Mythical,Mythical,Mythical","Skeleton,Mummy,Humanoid,Humanoid,Shaman,Beast,Beast,Goblin",Chicken,False,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Fred,Animal
2,,22,TV Series,"Grim Reaper,Mummy,Tengu,Tarasque,Tzitzimitl,Manticore,Haniver,Hemogoblin","Male,Male,Male,Male,Female,Male,Male,Male","Undead,Undead,Mythical,Mythical,Magician,Mythical,Mythical,Mythical","Skeleton,Mummy,Humanoid,Humanoid,Shaman,Beast,Beast,Goblin",Manticore,False,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Fred,Fantastical
2,,22,TV Series,"Grim Reaper,Mummy,Tengu,Tarasque,Tzitzimitl,Manticore,Haniver,Hemogoblin","Male,Male,Male,Male,Female,Male,Male,Male","Undead,Undead,Mythical,Mythical,Magician,Mythical,Mythical,Mythical","Skeleton,Mummy,Humanoid,Humanoid,Shaman,Beast,Beast,Goblin",Goblin,False,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Fred,Fantastical
2,,22,TV Series,"Grim Reaper,Mummy,Tengu,Tarasque,Tzitzimitl,Manticore,Haniver,Hemogoblin","Male,Male,Male,Male,Female,Male,Male,Male","Undead,Undead,Mythical,Mythical,Magician,Mythical,Mythical,Mythical","Skeleton,Mummy,Humanoid,Humanoid,Shaman,Beast,Beast,Goblin",Human,False,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Fred,Humanoid
2,,22,TV Series,"Grim Reaper,Mummy,Tengu,Tarasque,Tzitzimitl,Manticore,Haniver,Hemogoblin","Male,Male,Male,Male,Female,Male,Male,Male","Undead,Undead,Mythical,Mythical,Magician,Mythical,Mythical,Mythical","Skeleton,Mummy,Humanoid,Humanoid,Shaman,Beast,Beast,Goblin",Beast,False,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Fred,Fantastical
2,,22,TV Series,"Baba Yaga,Baba Yaga House","Female,Male","Magician,Possessed Object","Witch,House",Human,False,2,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Scooby,Humanoid
2,,22,TV Series,"Baba Yaga,Baba Yaga House","Female,Male","Magician,Possessed Object","Witch,House",House,False,2,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Scooby,Object
2,,22,TV Series,Kaniaku,Male,Animal,Demon,Crab,False,1,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Fred,Animal
2,,22,TV Series,Ghost of Amos Littlefield,Male,Ghost,Ghost,Human,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Velma,Humanoid
2,2017-11-30,22,TV Series,"Ghost of Jacob Marley,Ghost of Christmas Past,Ghost of Christmas Present,Ghost of Christmas Future","Male,Female,Male,Male","Ghost,Ghost,Ghost,Ghost","Ghost,Ghost,Ghost,Ghost",Human,False,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,Velma,Humanoid
2,2017-11-20,22,TV Series,Space Kook,Male,Extraterrestrial,Humanoid,Alien,False,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,Fred,Humanoid
2,2017-11-21,22,TV Series,Ghost of Mother,Female,Undead,Zombie,Human,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,Other,Humanoid
2,,22,TV Series,Ghost of Archie Barnes,Male,Ghost,Ghost,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Fred,Humanoid
2,,22,TV Series,Mutant Rabbit,Male,Animal,Giant,Rabbit,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Fred,Animal
2,2017-11-23,22,TV Series,Arachne,Female,Mythical,Humanoid,Spider,False,1,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,Daphnie,Creature
2,2018-03-08,22,TV Series,Plant Monster,Male,Plant,Humanoid,Bush,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018.0,Fred,Plant
2,2018-03-09,22,TV Series,Minus,Male,Disguised,Mutant,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Unknown,Humanoid
2,2018-03-10,22,TV Series,The Mystery Machine,Female,Possessed Object,Car,Vehicle,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Unknown,Object
2,2018-03-11,22,TV Series,Ice Man,Male,Ancient,Caveman,Human,False,1,False,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018.0,Daphnie,Humanoid
2,2018-03-12,22,TV Series,Ape Man,Male,Animal,Half-Human,Ape,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018.0,Other,Animal
2,2018-03-13,22,TV Series,Trash Monster,Male,Mechanical,Robot,Robot,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Velma,Object
2,2018-03-14,22,TV Series,Ghost Chef,Male,Ghost,Chef,Human,False,1,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2018.0,Scooby,Humanoid
2,2018-03-15,22,TV Series,Demon of Salem,Male,Mythical,Demon,Demon,False,1,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Other,Mythical
2,2018-03-16,22,TV Series,Professor Huh?,Male,Disguised,Random,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Not Caught,Humanoid
2,2018-03-17,22,TV Series,Professor Huh?,Male,Disguised,Random,Human,False,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018.0,Shaggy,Humanoid
2,,11,TV Series,Pizza O'Possum,Male,Mechanical,Robot,Rat,False,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Shaggy,Animal
2,,11,TV Series,Half-Beard's Ghost,Male,Ghost,Pirate,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Other,Humanoid
